step,stock0,stock1,stock2,stock3,stock4
1865,24.093,55.087,65.282,220.828,25.448
1866,77.593,51.087,54.782,136.828,121.448
1867,61.093,47.087,44.282,182.828,87.448
1868,44.593,43.087,33.782,298.828,53.448
1869,28.093,109.087,23.282,214.828,19.448
1870,11.593,105.087,82.782,130.828,115.448
1871,65.093,101.087,72.282,176.828,81.448
1872,48.593,97.087,61.782,222.828,47.448
1873,32.093,93.087,51.282,138.828,83.448
1874,15.593,89.087,40.782,184.828,49.448
1875,69.093,85.087,30.282,100.828,145.448
1876,52.593,81.087,19.782,146.828,111.448
1877,36.093,77.087,79.282,192.828,77.448
1878,19.593,73.087,68.782,238.828,43.448
1879,73.093,69.087,58.282,154.828,139.448
1880,56.593,65.087,47.782,200.828,105.448
1881,40.093,61.087,37.282,116.828,71.448
1882,23.593,57.087,26.782,162.828,37.448
1883,77.093,53.087,16.282,78.828,133.448
1884,60.593,49.087,75.782,124.828,99.448
1885,44.093,115.087,65.282,170.828,65.448
1886,27.593,111.087,54.782,216.828,31.448
1887,11.093,107.087,44.282,132.828,67.448
1888,64.593,103.087,33.782,178.828,33.448
1889,48.093,99.087,23.282,224.828,69.448
1890,31.593,95.087,82.782,140.828,35.448
1891,40.362,65.394,45.595,332.409,198.758
1892,23.862,61.394,35.095,248.409,164.758
1893,77.362,57.394,24.595,294.409,130.758
1894,60.862,53.394,84.095,210.409,96.758
1895,44.362,49.394,73.595,126.409,62.758
1896,27.862,45.394,63.095,172.409,98.758
1897,11.362,41.394,52.595,218.409,134.758
1898,64.862,37.394,42.095,264.409,100.758
1899,48.362,33.394,31.595,180.409,66.758
1900,31.862,99.394,21.095,226.409,32.758
1901,15.362,95.394,80.595,142.409,128.758
1902,68.862,91.394,70.095,188.409,94.758
1903,52.362,87.394,59.595,234.409,60.758
1904,35.862,83.394,49.095,150.409,26.758
1905,19.362,79.394,38.595,66.409,62.758
1906,72.862,75.394,28.095,112.409,28.758
1907,56.362,71.394,17.595,158.409,64.758
1908,39.862,67.394,77.095,204.409,30.758
1909,23.362,63.394,66.595,120.409,66.758
1910,76.862,59.394,56.095,166.409,32.758
1911,60.362,55.394,45.595,212.409,68.758
1912,43.862,51.394,35.095,128.409,34.758
1913,27.362,47.394,24.595,44.409,70.758
1914,10.862,113.394,14.095,90.409,36.758
1915,64.362,109.394,3.595,6.409,132.758
1916,47.862,105.394,63.095,52.409,98.758
1917,31.362,101.394,52.595,98.409,64.758
1918,14.862,97.394,42.095,144.409,30.758
1919,68.362,93.394,31.595,60.409,126.758
1920,51.862,89.394,21.095,106.409,92.758
1921,82.692,149.637,84.620,264.499,51.495
1922,66.192,145.637,74.120,180.499,17.495
1923,49.692,141.637,63.620,226.499,53.495
1924,33.192,137.637,53.120,142.499,19.495
1925,16.692,133.637,42.620,188.499,55.495
1926,70.192,129.637,32.120,234.499,21.495
1927,53.692,125.637,21.620,150.499,57.495
1928,37.192,121.637,81.120,196.499,23.495
1929,20.692,117.637,70.620,242.499,59.495
1930,74.192,113.637,60.120,158.499,25.495
1931,57.692,109.637,49.620,204.499,61.495
1932,41.192,105.637,39.120,120.499,27.495
1933,24.692,101.637,28.620,166.499,63.495
1934,78.192,97.637,18.120,212.499,29.495
1935,61.692,93.637,77.620,128.499,125.495
1936,45.192,89.637,67.120,174.499,91.495
1937,28.692,85.637,56.620,220.499,57.495
1938,12.192,81.637,46.120,136.499,23.495
1939,65.692,77.637,35.620,52.499,119.495
1940,49.192,73.637,25.120,98.499,85.495
1941,32.692,69.637,14.620,144.499,51.495
1942,16.192,65.637,74.120,190.499,17.495
1943,69.692,61.637,63.620,106.499,113.495
1944,53.192,57.637,53.120,152.499,79.495
1945,36.692,53.637,42.620,198.499,45.495
1946,20.192,49.637,32.120,114.499,81.495
1947,73.692,45.637,21.620,160.499,47.495
1948,57.192,41.637,11.120,76.499,143.495
1949,40.692,107.637,0.620,122.499,109.495
1950,24.192,103.637,60.120,168.499,75.495
1951,94.935,143.330,91.827,784.626,83.049
1952,78.435,139.330,81.327,700.626,49.049
1953,61.935,135.330,70.827,616.626,85.049
1954,45.435,131.330,60.327,532.626,51.049
1955,28.935,127.330,49.827,448.626,17.049
1956,12.435,123.330,39.327,364.626,53.049
1957,65.935,119.330,28.827,280.626,19.049
1958,49.435,115.330,18.327,196.626,55.049
1959,32.935,111.330,77.827,242.626,21.049
1960,16.435,107.330,67.327,158.626,57.049
1961,69.935,103.330,56.827,204.626,23.049
1962,53.435,99.330,46.327,120.626,59.049
1963,36.935,95.330,35.827,166.626,25.049
1964,20.435,91.330,25.327,82.626,61.049
1965,73.935,87.330,14.827,128.626,27.049
1966,57.435,83.330,4.327,174.626,63.049
1967,40.935,79.330,63.827,220.626,29.049
1968,24.435,75.330,53.327,136.626,65.049
1969,77.935,71.330,42.827,182.626,31.049
1970,61.435,67.330,32.327,228.626,67.049
1971,44.935,63.330,21.827,144.626,33.049
1972,28.435,129.330,11.327,60.626,129.049
1973,11.935,125.330,70.827,106.626,95.049
1974,65.435,121.330,60.327,152.626,61.049
1975,48.935,117.330,49.827,198.626,27.049
1976,32.435,113.330,39.327,244.626,63.049
1977,15.935,109.330,28.827,160.626,29.049
1978,69.435,105.330,18.327,76.626,125.049
1979,52.935,101.330,77.827,122.626,91.049
1980,36.435,97.330,67.327,168.626,57.049
1981,79.822,152.681,47.064,473.514,195.510
1982,63.322,148.681,36.564,389.514,161.510
1983,46.822,144.681,26.064,305.514,127.510
1984,30.322,140.681,15.564,221.514,93.510
1985,13.822,136.681,75.064,137.514,59.510
1986,67.322,132.681,64.564,183.514,25.510
1987,50.822,128.681,54.064,229.514,61.510
1988,34.322,124.681,43.564,145.514,27.510
1989,17.822,120.681,33.064,191.514,63.510
1990,71.322,116.681,22.564,237.514,29.510
1991,54.822,112.681,82.064,153.514,125.510
1992,38.322,108.681,71.564,139.514,91.510
1993,21.822,104.681,61.064,185.514,57.510
1994,75.322,100.681,50.564,231.514,23.510
1995,58.822,96.681,40.064,147.514,59.510
1996,42.322,92.681,29.564,193.514,25.510
1997,25.822,88.681,19.064,109.514,61.510
1998,9.322,84.681,78.564,155.514,27.510
1999,62.822,80.681,68.064,71.514,123.510
2000,46.322,76.681,57.564,117.514,89.510
2001,29.822,72.681,47.064,163.514,55.510
2002,13.322,68.681,36.564,209.514,21.510
2003,66.822,64.681,26.064,125.514,117.510
2004,50.322,60.681,15.564,171.514,83.510
2005,33.822,56.681,75.064,217.514,49.510
2006,17.322,52.681,64.564,133.514,85.510
2007,70.822,48.681,54.064,179.514,51.510
2008,54.322,44.681,43.564,295.514,17.510
2009,37.822,40.681,33.064,211.514,113.510
2010,21.322,106.681,22.564,127.514,79.510
2011,39.309,99.167,93.649,412.694,159.288
2012,22.809,95.167,83.149,328.694,125.288
2013,76.309,91.167,72.649,244.694,91.288
2014,59.809,87.167,62.149,160.694,57.288
2015,43.309,83.167,51.649,206.694,23.288
2016,26.809,79.167,41.149,122.694,59.288
2017,10.309,75.167,30.649,168.694,25.288
2018,63.809,71.167,20.149,84.694,121.288
2019,47.309,67.167,79.649,130.694,87.288
2020,30.809,63.167,69.149,176.694,53.288
2021,14.309,59.167,58.649,222.694,19.288
2022,67.809,55.167,48.149,138.694,115.288
2023,51.309,51.167,37.649,184.694,81.288
2024,34.809,47.167,27.149,230.694,47.288
2025,18.309,43.167,16.649,146.694,143.288
2026,1.809,39.167,76.149,192.694,109.288
2027,55.309,35.167,65.649,238.694,75.288
2028,38.809,31.167,55.149,224.694,41.288
2029,22.309,27.167,44.649,140.694,77.288
2030,75.809,23.167,34.149,186.694,43.288
2031,59.309,19.167,23.649,232.694,9.288
2032,42.809,85.167,13.149,148.694,105.288
2033,26.309,81.167,72.649,194.694,71.288
2034,9.809,77.167,62.149,240.694,37.288
2035,63.309,73.167,51.649,156.694,133.288
2036,46.809,69.167,41.149,202.694,99.288
2037,30.309,65.167,30.649,118.694,65.288
2038,13.809,61.167,20.149,164.694,31.288
2039,67.309,57.167,9.649,80.694,127.288
2040,50.809,53.167,69.149,126.694,93.288
2041,71.527,181.098,84.117,443.654,122.027
2042,55.027,177.098,73.617,359.654,88.027
2043,38.527,173.098,63.117,275.654,54.027
2044,22.027,169.098,52.617,191.654,20.027
2045,75.527,165.098,42.117,107.654,116.027
2046,59.027,161.098,31.617,153.654,82.027
2047,42.527,157.098,21.117,199.654,48.027
2048,26.027,153.098,10.617,245.654,84.027
2049,9.527,149.098,70.117,161.654,50.027
2050,63.027,145.098,59.617,207.654,16.027
2051,46.527,141.098,49.117,123.654,52.027
2052,30.027,137.098,38.617,169.654,18.027
2053,13.527,133.098,28.117,215.654,54.027
2054,67.027,129.098,17.617,131.654,20.027
2055,50.527,125.098,7.117,177.654,56.027
2056,34.027,121.098,66.617,223.654,22.027
2057,17.527,117.098,56.117,139.654,58.027
2058,71.027,113.098,45.617,185.654,24.027
2059,54.527,109.098,35.117,231.654,60.027
2060,38.027,105.098,24.617,147.654,26.027
2061,21.527,101.098,14.117,193.654,62.027
2062,75.027,97.098,3.617,239.654,28.027
2063,58.527,93.098,63.117,155.654,124.027
2064,42.027,89.098,52.617,201.654,90.027
2065,25.527,85.098,42.117,117.654,56.027
2066,9.027,81.098,31.617,163.654,22.027
2067,62.527,77.098,21.117,79.654,118.027
2068,46.027,73.098,80.617,125.654,84.027
2069,29.527,69.098,70.117,171.654,50.027
2070,13.027,65.098,59.617,217.654,16.027
2071,59.013,107.157,68.181,761.225,70.109
2072,42.513,103.157,57.681,677.225,36.109
2073,26.013,99.157,47.181,593.225,72.109
2074,9.513,95.157,36.681,509.225,38.109
2075,63.013,91.157,26.181,425.225,134.109
2076,46.513,87.157,15.681,341.225,100.109
2077,30.013,83.157,75.181,257.225,66.109
2078,13.513,79.157,64.681,173.225,32.109
2079,67.013,75.157,54.181,89.225,128.109
2080,50.513,71.157,43.681,135.225,94.109
2081,34.013,67.157,33.181,181.225,60.109
2082,17.513,63.157,22.681,227.225,26.109
2083,71.013,59.157,12.181,143.225,122.109
2084,54.513,55.157,71.681,189.225,88.109
2085,38.013,51.157,61.181,235.225,54.109
2086,21.513,47.157,50.681,151.225,20.109
2087,75.013,43.157,40.181,67.225,0.000
2088,58.513,39.157,29.681,113.225,0.000
2089,42.013,35.157,19.181,99.225,96.000
2090,25.513,101.157,8.681,145.225,62.000
2091,9.013,97.157,68.181,191.225,28.000
2092,62.513,93.157,57.681,107.225,124.000
2093,46.013,89.157,47.181,153.225,90.000
2094,29.513,85.157,36.681,199.225,56.000
2095,13.013,81.157,26.181,245.225,22.000
2096,66.513,77.157,15.681,161.225,118.000
2097,50.013,73.157,75.181,207.225,84.000
2098,33.513,69.157,64.681,123.225,50.000
2099,17.013,65.157,54.181,169.225,86.000
2100,70.513,61.157,43.681,215.225,52.000
2101,80.753,119.948,78.286,529.076,199.507
2102,64.253,115.948,67.786,445.076,165.507
2103,47.753,111.948,57.286,361.076,131.507
2104,31.253,107.948,46.786,277.076,97.507
2105,14.753,103.948,36.286,193.076,63.507
2106,68.253,99.948,25.786,239.076,29.507
2107,51.753,95.948,15.286,155.076,65.507
2108,35.253,91.948,74.786,201.076,31.507
2109,18.753,87.948,64.286,117.076,67.507
2110,72.253,83.948,53.786,163.076,33.507
2111,55.753,79.948,43.286,209.076,69.507
2112,39.253,75.948,32.786,125.076,35.507
2113,22.753,71.948,22.286,41.076,71.507
2114,76.253,67.948,11.786,87.076,37.507
2115,59.753,63.948,1.286,133.076,73.507
2116,43.253,59.948,60.786,179.076,39.507
2117,26.753,55.948,50.286,225.076,75.507
2118,10.253,51.948,39.786,141.076,41.507
2119,63.753,47.948,29.286,57.076,137.507
2120,47.253,113.948,18.786,103.076,103.507
2121,30.753,109.948,78.286,149.076,69.507
2122,14.253,105.948,67.786,195.076,35.507
2123,0.000,101.948,57.286,111.076,131.507
2124,53.500,97.948,46.786,157.076,97.507
2125,37.000,93.948,36.286,203.076,63.507
2126,20.500,89.948,25.786,119.076,29.507
2127,74.000,85.948,15.286,35.076,125.507
2128,57.500,81.948,74.786,81.076,91.507
2129,41.000,77.948,64.286,127.076,57.507
2130,24.500,73.948,53.786,173.076,23.507
2131,34.860,110.229,87.046,723.471,140.561
2132,18.360,106.229,76.546,639.471,106.561
2133,71.860,102.229,66.046,555.471,72.561
2134,55.360,98.229,55.546,471.471,38.561
2135,38.860,94.229,45.046,387.471,74.561
2136,22.360,90.229,34.546,303.471,40.561
2137,75.860,86.229,24.046,219.471,136.561
2138,59.360,82.229,83.546,135.471,102.561
2139,42.860,78.229,73.046,181.471,68.561
2140,26.360,74.229,62.546,227.471,34.561
2141,9.860,70.229,52.046,143.471,70.561
2142,63.360,66.229,41.546,189.471,36.561
2143,46.860,62.229,31.046,235.471,72.561
2144,30.360,58.229,20.546,151.471,38.561
2145,13.860,124.229,10.046,67.471,134.561
2146,67.360,120.229,0.000,113.471,100.561
2147,50.860,116.229,59.500,159.471,66.561
2148,34.360,112.229,49.000,205.471,32.561
2149,17.860,108.229,38.500,121.471,68.561
2150,71.360,104.229,28.000,167.471,34.561
2151,54.860,100.229,17.500,213.471,70.561
2152,38.360,96.229,77.000,129.471,36.561
2153,21.860,92.229,66.500,175.471,72.561
2154,75.360,88.229,56.000,221.471,38.561
2155,58.860,84.229,45.500,137.471,74.561
2156,42.360,80.229,35.000,183.471,40.561
2157,25.860,76.229,24.500,99.471,76.561
2158,9.360,72.229,84.000,145.471,42.561
2159,62.860,68.229,73.500,61.471,138.561
2160,46.360,64.229,63.000,107.471,104.561
2161,87.465,108.597,30.652,571.977,115.554
2162,70.965,104.597,20.152,487.977,81.554
2163,54.465,100.597,79.652,403.977,47.554
2164,37.965,96.597,69.152,319.977,83.554
2165,21.465,92.597,58.652,235.977,49.554
2166,74.965,88.597,48.152,151.977,145.554
2167,58.465,84.597,37.652,197.977,111.554
2168,41.965,80.597,27.152,243.977,77.554
2169,25.465,76.597,16.652,159.977,43.554
2170,8.965,142.597,6.152,75.977,139.554
2171,62.465,138.597,0.000,121.977,105.554
2172,45.965,134.597,59.500,167.977,71.554
2173,29.465,130.597,49.000,213.977,37.554
2174,12.965,126.597,38.500,129.977,73.554
2175,66.465,122.597,28.000,175.977,39.554
2176,49.965,118.597,17.500,221.977,75.554
2177,33.465,114.597,77.000,137.977,41.554
2178,16.965,110.597,66.500,183.977,77.554
2179,70.465,106.597,56.000,229.977,43.554
2180,53.965,102.597,45.500,145.977,79.554
2181,37.465,98.597,35.000,191.977,45.554
2182,20.965,94.597,24.500,107.977,81.554
2183,74.465,90.597,14.000,153.977,47.554
2184,57.965,86.597,3.500,199.977,83.554
2185,41.465,82.597,63.000,245.977,49.554
2186,24.965,78.597,52.500,161.977,85.554
2187,78.465,74.597,42.000,207.977,51.554
2188,61.965,70.597,31.500,123.977,17.554
2189,45.465,66.597,21.000,169.977,53.554
2190,28.965,62.597,80.500,215.977,19.554
2191,82.538,132.992,55.626,453.950,54.558
2192,66.038,128.992,45.126,369.950,20.558
2193,49.538,124.992,34.626,285.950,56.558
2194,33.038,120.992,24.126,201.950,22.558
2195,16.538,116.992,83.626,117.950,118.558
2196,70.038,112.992,73.126,163.950,84.558
2197,53.538,108.992,62.626,209.950,50.558
2198,37.038,104.992,52.126,125.950,16.558
2199,20.538,100.992,41.626,171.950,52.558
2200,74.038,96.992,31.126,217.950,18.558
2201,57.538,92.992,20.626,133.950,54.558
2202,41.038,88.992,80.126,179.950,20.558
2203,24.538,84.992,69.626,225.950,56.558
2204,78.038,80.992,59.126,141.950,22.558
2205,61.538,76.992,48.626,187.950,58.558
2206,45.038,72.992,38.126,233.950,24.558
2207,28.538,68.992,27.626,149.950,60.558
2208,12.038,64.992,17.126,195.950,26.558
2209,65.538,60.992,6.626,111.950,122.558
2210,49.038,56.992,66.126,157.950,88.558
2211,32.538,52.992,55.626,203.950,54.558
2212,16.038,48.992,45.126,119.950,20.558
2213,69.538,44.992,34.626,35.950,0.000
2214,53.038,40.992,24.126,21.950,96.000
2215,36.538,36.992,13.626,67.950,62.000
2216,20.038,102.992,3.126,113.950,28.000
2217,73.538,98.992,0.000,29.950,124.000
2218,57.038,94.992,59.500,75.950,90.000
2219,40.538,90.992,49.000,121.950,56.000
2220,24.038,86.992,38.500,167.950,22.000
2221,81.236,92.654,30.336,786.056,129.821
2222,64.736,88.654,19.836,702.056,95.821
2223,48.236,84.654,79.336,618.056,61.821
2224,31.736,80.654,68.836,534.056,27.821
2225,15.236,76.654,58.336,450.056,63.821
2226,68.736,72.654,47.836,366.056,29.821
2227,52.236,68.654,37.336,282.056,65.821
2228,35.736,64.654,26.836,198.056,31.821
2229,19.236,60.654,16.336,114.056,67.821
2230,72.736,56.654,5.836,160.056,33.821
2231,56.236,52.654,0.000,206.056,69.821
2232,39.736,48.654,59.500,122.056,35.821
2233,23.236,44.654,49.000,108.056,131.821
2234,76.736,40.654,38.500,24.056,97.821
2235,60.236,106.654,28.000,70.056,63.821
2236,43.736,102.654,17.500,116.056,29.821
2237,27.236,98.654,7.000,162.056,65.821
2238,10.736,94.654,66.500,208.056,31.821
2239,64.236,90.654,56.000,124.056,127.821
2240,47.736,86.654,45.500,170.056,93.821
2241,31.236,82.654,35.000,216.056,59.821
2242,14.736,78.654,24.500,132.056,25.821
2243,68.236,74.654,14.000,48.056,121.821
2244,51.736,70.654,73.500,94.056,87.821
2245,35.236,66.654,63.000,140.056,53.821
2246,18.736,62.654,52.500,186.056,19.821
2247,72.236,58.654,42.000,102.056,115.821
2248,55.736,54.654,31.500,148.056,81.821
2249,39.236,50.654,21.000,194.056,47.821
2250,22.736,116.654,10.500,110.056,143.821
2251,50.098,194.878,88.292,424.524,79.338
2252,33.598,190.878,77.792,340.524,45.338
2253,17.098,186.878,67.292,256.524,81.338
2254,70.598,182.878,56.792,172.524,47.338
2255,54.098,178.878,46.292,218.524,83.338
2256,37.598,174.878,35.792,134.524,49.338
2257,21.098,170.878,25.292,180.524,85.338
2258,74.598,166.878,14.792,226.524,51.338
2259,58.098,162.878,74.292,142.524,17.338
2260,41.598,158.878,63.792,188.524,53.338
2261,25.098,154.878,53.292,234.524,19.338
2262,8.598,150.878,42.792,150.524,55.338
2263,62.098,146.878,32.292,196.524,21.338
2264,45.598,142.878,21.792,242.524,57.338
2265,29.098,138.878,81.292,158.524,23.338
2266,12.598,134.878,70.792,204.524,59.338
2267,66.098,130.878,60.292,120.524,25.338
2268,49.598,126.878,49.792,166.524,61.338
2269,33.098,122.878,39.292,212.524,27.338
2270,16.598,118.878,28.792,128.524,63.338
2271,70.098,114.878,18.292,174.524,29.338
2272,53.598,110.878,7.792,220.524,65.338
2273,37.098,106.878,67.292,136.524,31.338
2274,20.598,102.878,56.792,182.524,67.338
2275,74.098,98.878,46.292,228.524,33.338
2276,57.598,94.878,35.792,144.524,69.338
2277,41.098,90.878,25.292,190.524,35.338
2278,24.598,86.878,14.792,106.524,71.338
2279,78.098,82.878,4.292,152.524,37.338
2280,61.598,78.878,0.000,198.524,73.338
2281,87.883,102.563,54.633,577.705,108.744
2282,71.383,98.563,44.133,493.705,74.744
2283,54.883,94.563,33.633,409.705,40.744
2284,38.383,90.563,23.133,325.705,76.744
2285,21.883,86.563,82.633,241.705,42.744
2286,75.383,82.563,72.133,157.705,138.744
2287,58.883,78.563,61.633,203.705,104.744
2288,42.383,74.563,51.133,119.705,70.744
2289,25.883,70.563,40.633,165.705,36.744
2290,9.383,66.563,30.133,81.705,72.744
2291,62.883,62.563,19.633,127.705,38.744
2292,46.383,58.563,9.133,173.705,74.744
2293,29.883,54.563,68.633,219.705,40.744
2294,13.383,50.563,58.133,135.705,76.744
2295,66.883,46.563,47.633,181.705,42.744
2296,50.383,42.563,37.133,167.705,138.744
2297,33.883,108.563,26.633,213.705,104.744
2298,17.383,104.563,16.133,129.705,70.744
2299,70.883,100.563,5.633,175.705,36.744
2300,54.383,96.563,0.000,221.705,72.744
2301,37.883,92.563,59.500,137.705,38.744
2302,21.383,88.563,49.000,183.705,74.744
2303,74.883,84.563,38.500,229.705,40.744
2304,58.383,80.563,28.000,145.705,76.744
2305,41.883,76.563,17.500,191.705,42.744
2306,25.383,142.563,7.000,107.705,138.744
2307,8.883,138.563,66.500,153.705,104.744
2308,62.383,134.563,56.000,199.705,70.744
2309,45.883,130.563,45.500,245.705,36.744
2310,29.383,126.563,35.000,161.705,72.744
2311,99.765,87.168,47.216,584.188,96.110
2312,83.265,83.168,36.716,500.188,62.110
2313,66.765,79.168,26.216,416.188,28.110
2314,50.265,75.168,15.716,332.188,64.110
2315,33.765,71.168,75.216,248.188,30.110
2316,17.265,67.168,64.716,164.188,66.110
2317,70.765,63.168,54.216,210.188,32.110
2318,54.265,59.168,43.716,126.188,68.110
2319,37.765,55.168,33.216,172.188,34.110
2320,21.265,51.168,22.716,88.188,70.110
2321,74.765,47.168,12.216,134.188,36.110
2322,58.265,43.168,1.716,50.188,132.110
2323,41.765,109.168,0.000,96.188,98.110
2324,25.265,105.168,59.500,142.188,64.110
2325,8.765,101.168,49.000,188.188,30.110
2326,62.265,97.168,38.500,104.188,126.110
2327,45.765,93.168,28.000,150.188,92.110
2328,29.265,89.168,17.500,196.188,58.110
2329,12.765,85.168,77.000,242.188,24.110
2330,66.265,81.168,66.500,158.188,120.110
2331,49.765,77.168,56.000,204.188,86.110
2332,33.265,73.168,45.500,120.188,52.110
2333,16.765,69.168,35.000,166.188,18.110
2334,70.265,65.168,24.500,82.188,114.110
2335,53.765,61.168,84.000,128.188,80.110
2336,37.265,57.168,73.500,174.188,46.110
2337,20.765,53.168,63.000,220.188,82.110
2338,74.265,49.168,52.500,136.188,48.110
2339,57.765,45.168,42.000,122.188,144.110
2340,41.265,111.168,31.500,168.188,110.110
2341,27.547,103.136,41.575,301.416,165.159
2342,11.047,99.136,31.075,217.416,131.159
2343,64.547,95.136,20.575,133.416,97.159
2344,48.047,91.136,80.075,179.416,63.159
2345,31.547,87.136,69.575,225.416,29.159
2346,15.047,83.136,59.075,141.416,65.159
2347,68.547,79.136,48.575,187.416,31.159
2348,52.047,75.136,38.075,233.416,67.159
2349,35.547,71.136,27.575,149.416,33.159
2350,19.047,67.136,17.075,65.416,69.159
2351,72.547,63.136,6.575,111.416,35.159
2352,56.047,59.136,0.000,157.416,71.159
2353,39.547,55.136,59.500,203.416,37.159
2354,23.047,51.136,49.000,119.416,73.159
2355,76.547,47.136,38.500,165.416,39.159
2356,60.047,43.136,28.000,211.416,5.159
2357,43.547,39.136,17.500,127.416,101.159
2358,27.047,105.136,7.000,173.416,67.159
2359,10.547,101.136,66.500,219.416,33.159
2360,64.047,97.136,56.000,135.416,129.159
2361,47.547,93.136,45.500,181.416,95.159
2362,31.047,89.136,35.000,227.416,61.159
2363,14.547,85.136,24.500,143.416,27.159
2364,68.047,81.136,14.000,59.416,123.159
2365,51.547,77.136,73.500,105.416,89.159
2366,35.047,73.136,63.000,151.416,55.159
2367,18.547,69.136,52.500,197.416,21.159
2368,72.047,65.136,42.000,113.416,117.159
2369,55.547,61.136,31.500,159.416,83.159
2370,39.047,57.136,21.000,205.416,49.159
2371,93.250,61.453,33.854,367.673,88.646
2372,76.750,57.453,23.354,283.673,54.646
2373,60.250,53.453,82.854,199.673,20.646
2374,43.750,49.453,72.354,245.673,56.646
2375,27.250,45.453,61.854,161.673,22.646
2376,10.750,41.453,51.354,147.673,118.646
2377,64.250,37.453,40.854,193.673,84.646
2378,47.750,33.453,30.354,309.673,50.646
2379,31.250,99.453,19.854,225.673,16.646
2380,14.750,95.453,79.354,141.673,112.646
2381,68.250,91.453,68.854,187.673,78.646
2382,51.750,87.453,58.354,233.673,44.646
2383,35.250,83.453,47.854,149.673,80.646
2384,18.750,79.453,37.354,195.673,46.646
2385,72.250,75.453,26.854,111.673,142.646
2386,55.750,71.453,16.354,157.673,108.646
2387,39.250,67.453,75.854,203.673,74.646
2388,22.750,63.453,65.354,119.673,40.646
2389,76.250,59.453,54.854,35.673,136.646
2390,59.750,55.453,44.354,81.673,102.646
2391,43.250,51.453,33.854,127.673,68.646
2392,26.750,47.453,23.354,173.673,34.646
2393,10.250,43.453,12.854,219.673,70.646
2394,0.000,39.453,72.354,135.673,36.646
2395,53.500,35.453,61.854,51.673,2.646
2396,37.000,31.453,51.354,37.673,98.646
2397,20.500,27.453,40.854,83.673,134.646
2398,74.000,23.453,30.354,0.000,100.646
2399,57.500,89.453,19.854,46.000,66.646
2400,41.000,85.453,79.354,92.000,32.646
2401,51.073,54.983,84.444,540.952,133.658
2402,34.573,50.983,73.944,456.952,99.658
2403,18.073,46.983,63.444,372.952,65.658
2404,71.573,172.983,52.944,288.952,31.658
2405,55.073,168.983,42.444,204.952,67.658
2406,38.573,164.983,31.944,120.952,33.658
2407,22.073,160.983,21.444,166.952,69.658
2408,75.573,156.983,10.944,212.952,35.658
2409,59.073,152.983,70.444,128.952,131.658
2410,42.573,148.983,59.944,174.952,97.658
2411,26.073,144.983,49.444,220.952,63.658
2412,9.573,140.983,38.944,136.952,29.658
2413,63.073,136.983,28.444,52.952,125.658
2414,46.573,132.983,17.944,98.952,91.658
2415,30.073,128.983,77.444,144.952,57.658
2416,13.573,124.983,66.944,190.952,23.658
2417,0.000,120.983,56.444,106.952,119.658
2418,53.500,116.983,45.944,152.952,85.658
2419,37.000,112.983,35.444,198.952,51.658
2420,20.500,108.983,24.944,244.952,17.658
2421,74.000,104.983,14.444,160.952,113.658
2422,57.500,100.983,73.944,206.952,79.658
2423,41.000,96.983,63.444,122.952,45.658
2424,24.500,92.983,52.944,168.952,81.658
2425,78.000,88.983,42.444,214.952,47.658
2426,61.500,84.983,31.944,130.952,83.658
2427,45.000,80.983,21.444,176.952,49.658
2428,28.500,146.983,10.944,92.952,145.658
2429,12.000,142.983,70.444,138.952,111.658
2430,65.500,138.983,59.944,184.952,77.658
2431,45.187,116.095,70.576,463.691,126.833
2432,28.687,112.095,60.076,379.691,92.833
2433,12.187,108.095,49.576,295.691,58.833
2434,65.687,104.095,39.076,211.691,24.833
2435,49.187,100.095,28.576,127.691,60.833
2436,32.687,96.095,18.076,173.691,26.833
2437,16.187,162.095,7.576,89.691,122.833
2438,69.687,158.095,0.000,135.691,88.833
2439,53.187,154.095,59.500,181.691,54.833
2440,36.687,150.095,49.000,227.691,20.833
2441,20.187,146.095,38.500,143.691,56.833
2442,73.687,142.095,28.000,189.691,22.833
2443,57.187,138.095,17.500,235.691,58.833
2444,40.687,134.095,77.000,151.691,24.833
2445,24.187,130.095,66.500,197.691,60.833
2446,77.687,126.095,56.000,243.691,26.833
2447,61.187,122.095,45.500,159.691,62.833
2448,44.687,118.095,35.000,205.691,28.833
2449,28.187,114.095,24.500,121.691,64.833
2450,11.687,110.095,84.000,167.691,30.833
2451,65.187,106.095,73.500,83.691,126.833
2452,48.687,102.095,63.000,129.691,92.833
2453,32.187,98.095,52.500,175.691,58.833
2454,15.687,94.095,42.000,221.691,24.833
2455,69.187,90.095,31.500,137.691,120.833
2456,52.687,86.095,21.000,183.691,86.833
2457,36.187,82.095,80.500,229.691,52.833
2458,19.687,78.095,70.000,145.691,18.833
2459,73.187,74.095,59.500,61.691,114.833
2460,56.687,70.095,49.000,107.691,80.833
2461,59.808,92.206,79.748,602.954,193.071
2462,43.308,88.206,69.248,518.954,159.071
2463,26.808,84.206,58.748,434.954,125.071
2464,10.308,80.206,48.248,350.954,91.071
2465,63.808,76.206,37.748,266.954,57.071
2466,47.308,72.206,27.248,182.954,23.071
2467,30.808,68.206,16.748,98.954,59.071
2468,14.308,64.206,76.248,144.954,25.071
2469,67.808,60.206,65.748,60.954,121.071
2470,51.308,56.206,55.248,106.954,87.071
2471,34.808,52.206,44.748,152.954,53.071
